구명,대여소번호,대여소명,대여일자,대여건수,반납건수
강남구,2301,현대고등학교 건너편,201806,2478,2517
강남구,2301,현대고등학교 건너편,201807,1760,1772
강남구,2301,현대고등학교 건너편,201808,1740,1897
강남구,2301,현대고등학교 건너편,201809,3329,3670
강남구,2301,현대고등학교 건너편,201810,2749,2946
강남구,2301,현대고등학교 건너편,201811,1059,1187
강남구,2302,교보타워 버스정류장(신논현역 3번출구 후면),201806,1375,1356
강남구,2302,교보타워 버스정류장(신논현역 3번출구 후면),201807,1141,1116
강남구,2302,교보타워 버스정류장(신논현역 3번출구 후면),201808,1247,1262
강남구,2302,교보타워 버스정류장(신논현역 3번출구 후면),201809,1694,1699
강남구,2302,교보타워 버스정류장(신논현역 3번출구 후면),201810,1518,1536
강남구,2302,교보타워 버스정류장(신논현역 3번출구 후면),201811,959,1003
강남구,2303,논현역 7번출구,201806,804,760
강남구,2303,논현역 7번출구,201807,697,698
강남구,2303,논현역 7번출구,201808,909,776
강남구,2303,논현역 7번출구,201809,1243,1020
강남구,2303,논현역 7번출구,201810,1114,1003
강남구,2303,논현역 7번출구,201811,638,598
강남구,2304,신영 ROYAL PALACE 앞,201806,452,172
강남구,2304,신영 ROYAL PALACE 앞,201807,449,157
강남구,2304,신영 ROYAL PALACE 앞,201808,386,112
강남구,2304,신영 ROYAL PALACE 앞,201809,419,117
강남구,2304,신영 ROYAL PALACE 앞,201810,439,129
강남구,2304,신영 ROYAL PALACE 앞,201811,331,104
강남구,2305,MCM 본사 직영점 앞,201806,341,320
강남구,2305,MCM 본사 직영점 앞,201807,285,280
강남구,2305,MCM 본사 직영점 앞,201808,272,335
강남구,2305,MCM 본사 직영점 앞,201809,321,384
강남구,2305,MCM 본사 직영점 앞,201810,360,387
강남구,2305,MCM 본사 직영점 앞,201811,306,371
강남구,2306,압구정역 2번 출구 옆,201806,948,896
강남구,2306,압구정역 2번 출구 옆,201807,834,822
강남구,2306,압구정역 2번 출구 옆,201808,1122,865
강남구,2306,압구정역 2번 출구 옆,201809,1513,1147
강남구,2306,압구정역 2번 출구 옆,201810,1388,1098
강남구,2306,압구정역 2번 출구 옆,201811,880,838
강남구,2307,압구정 한양 3차 아파트,201806,1230,1211
강남구,2307,압구정 한양 3차 아파트,201807,923,918
강남구,2307,압구정 한양 3차 아파트,201808,809,894
강남구,2307,압구정 한양 3차 아파트,201809,1705,1718
강남구,2307,압구정 한양 3차 아파트,201810,1394,1475
강남구,2307,압구정 한양 3차 아파트,201811,549,577
강남구,2308,압구정파출소 앞,201806,868,813
강남구,2308,압구정파출소 앞,201807,745,725
강남구,2308,압구정파출소 앞,201808,646,676
강남구,2308,압구정파출소 앞,201809,992,928
강남구,2308,압구정파출소 앞,201810,895,894
강남구,2308,압구정파출소 앞,201811,608,740
강남구,2309,청담역(우리들병원 앞),201806,594,354
강남구,2309,청담역(우리들병원 앞),201807,588,311
강남구,2309,청담역(우리들병원 앞),201808,578,321
강남구,2309,청담역(우리들병원 앞),201809,636,383
강남구,2309,청담역(우리들병원 앞),201810,499,282
강남구,2309,청담역(우리들병원 앞),201811,304,207
강남구,2310,청담동 맥도날드 옆(위치),201806,461,455
강남구,2310,청담동 맥도날드 옆(위치),201807,464,456
강남구,2310,청담동 맥도날드 옆(위치),201808,455,431
강남구,2310,청담동 맥도날드 옆(위치),201809,689,568
강남구,2310,청담동 맥도날드 옆(위치),201810,597,540
강남구,2310,청담동 맥도날드 옆(위치),201811,350,438
강남구,2311,학동로 래미안 아파트 앞,201806,434,152
강남구,2311,학동로 래미안 아파트 앞,201807,348,110
강남구,2311,학동로 래미안 아파트 앞,201808,322,99
강남구,2311,학동로 래미안 아파트 앞,201809,488,203
강남구,2311,학동로 래미안 아파트 앞,201810,485,172
강남구,2311,학동로 래미안 아파트 앞,201811,318,100
강남구,2312,청담역 13번 출구 앞,201806,401,372
강남구,2312,청담역 13번 출구 앞,201807,366,327
강남구,2312,청담역 13번 출구 앞,201808,393,336
강남구,2312,청담역 13번 출구 앞,201809,513,473
강남구,2312,청담역 13번 출구 앞,201810,472,392
강남구,2312,청담역 13번 출구 앞,201811,377,300
강남구,2313,금원빌딩 앞,201806,868,861
강남구,2313,금원빌딩 앞,201807,736,751
강남구,2313,금원빌딩 앞,201808,749,759
강남구,2313,금원빌딩 앞,201809,1030,1071
강남구,2313,금원빌딩 앞,201810,971,988
강남구,2313,금원빌딩 앞,201811,628,688
강남구,2314,청담나들목입구,201806,759,765
강남구,2314,청담나들목입구,201807,687,697
강남구,2314,청담나들목입구,201808,618,634
강남구,2314,청담나들목입구,201809,943,991
강남구,2314,청담나들목입구,201810,725,740
강남구,2314,청담나들목입구,201811,373,368
강남구,2315,봉은사역 5번출구 옆,201806,1062,1042
강남구,2315,봉은사역 5번출구 옆,201807,963,930
강남구,2315,봉은사역 5번출구 옆,201808,982,854
강남구,2315,봉은사역 5번출구 옆,201809,1328,1333
강남구,2315,봉은사역 5번출구 옆,201810,1451,1416
강남구,2315,봉은사역 5번출구 옆,201811,941,947
강남구,2317,삼성도로공원,201806,592,595
강남구,2317,삼성도로공원,201807,566,555
강남구,2317,삼성도로공원,201808,496,510
강남구,2317,삼성도로공원,201809,760,783
강남구,2317,삼성도로공원,201810,761,784
강남구,2317,삼성도로공원,201811,450,457
강남구,2318,삼성중앙역4번출구(문화센터더 리빌),201806,710,490
강남구,2318,삼성중앙역4번출구(문화센터더 리빌),201807,578,395
강남구,2318,삼성중앙역4번출구(문화센터더 리빌),201808,622,406
강남구,2318,삼성중앙역4번출구(문화센터더 리빌),201809,758,578
강남구,2318,삼성중앙역4번출구(문화센터더 리빌),201810,745,580
강남구,2318,삼성중앙역4번출구(문화센터더 리빌),201811,483,473
강남구,2319,포스코4거리 서측(수협 삼성동 지점),201806,557,541
강남구,2319,포스코4거리 서측(수협 삼성동 지점),201807,523,502
강남구,2319,포스코4거리 서측(수협 삼성동 지점),201808,493,502
강남구,2319,포스코4거리 서측(수협 삼성동 지점),201809,619,606
강남구,2319,포스코4거리 서측(수협 삼성동 지점),201810,628,649
강남구,2319,포스코4거리 서측(수협 삼성동 지점),201811,478,585
강남구,2320,도곡역 대치지구대 방향,201806,833,827
강남구,2320,도곡역 대치지구대 방향,201807,757,739
강남구,2320,도곡역 대치지구대 방향,201808,568,590
강남구,2320,도곡역 대치지구대 방향,201809,917,915
강남구,2320,도곡역 대치지구대 방향,201810,797,844
강남구,2320,도곡역 대치지구대 방향,201811,456,487
강남구,2321,학여울역 사거리,201806,780,753
강남구,2321,학여울역 사거리,201807,652,643
강남구,2321,학여울역 사거리,201808,515,532
강남구,2321,학여울역 사거리,201809,794,770
강남구,2321,학여울역 사거리,201810,800,767
강남구,2321,학여울역 사거리,201811,546,549
강남구,2322,삼성역 3번 출구,201806,495,478
강남구,2322,삼성역 3번 출구,201807,473,462
강남구,2322,삼성역 3번 출구,201808,472,413
강남구,2322,삼성역 3번 출구,201809,726,658
강남구,2322,삼성역 3번 출구,201810,709,695
강남구,2322,삼성역 3번 출구,201811,630,637
강남구,2323,주식회사 오뚜기 정문 앞,201806,325,263
강남구,2323,주식회사 오뚜기 정문 앞,201807,258,197
강남구,2323,주식회사 오뚜기 정문 앞,201808,236,159
강남구,2323,주식회사 오뚜기 정문 앞,201809,362,269
강남구,2323,주식회사 오뚜기 정문 앞,201810,428,338
강남구,2323,주식회사 오뚜기 정문 앞,201811,245,188
강남구,2324,천주교 대치 2동 교회 옆,201806,699,670
강남구,2324,천주교 대치 2동 교회 옆,201807,782,750
강남구,2324,천주교 대치 2동 교회 옆,201808,697,681
강남구,2324,천주교 대치 2동 교회 옆,201809,1020,1007
강남구,2324,천주교 대치 2동 교회 옆,201810,878,880
강남구,2324,천주교 대치 2동 교회 옆,201811,621,612
강남구,2325,대치동 버거킹대치점,201806,684,642
강남구,2325,대치동 버거킹대치점,201807,815,790
강남구,2325,대치동 버거킹대치점,201808,754,703
강남구,2325,대치동 버거킹대치점,201809,1036,982
강남구,2325,대치동 버거킹대치점,201810,923,925
강남구,2325,대치동 버거킹대치점,201811,695,633
강남구,2326,대치동 삼성로,201806,365,243
강남구,2326,대치동 삼성로,201807,360,210
강남구,2326,대치동 삼성로,201808,381,212
강남구,2326,대치동 삼성로,201809,558,306
강남구,2326,대치동 삼성로,201810,594,317
강남구,2326,대치동 삼성로,201811,408,221
강남구,2327,뱅뱅사거리 랜드마크타워 앞,201806,1250,1244
강남구,2327,뱅뱅사거리 랜드마크타워 앞,201807,976,965
강남구,2327,뱅뱅사거리 랜드마크타워 앞,201808,890,914
강남구,2327,뱅뱅사거리 랜드마크타워 앞,201809,1459,1446
강남구,2327,뱅뱅사거리 랜드마크타워 앞,201810,1479,1471
강남구,2327,뱅뱅사거리 랜드마크타워 앞,201811,995,1014
강남구,2328,르네상스 호텔 사거리 역삼지하보도 7번출구 앞,201806,545,458
강남구,2328,르네상스 호텔 사거리 역삼지하보도 7번출구 앞,201807,464,372
강남구,2328,르네상스 호텔 사거리 역삼지하보도 7번출구 앞,201808,483,392
강남구,2328,르네상스 호텔 사거리 역삼지하보도 7번출구 앞,201809,634,470
강남구,2328,르네상스 호텔 사거리 역삼지하보도 7번출구 앞,201810,685,499
강남구,2328,르네상스 호텔 사거리 역삼지하보도 7번출구 앞,201811,490,353
강남구,2329,르네상스호텔사거리 역삼지하보도 2번출구,201806,337,282
강남구,2329,르네상스호텔사거리 역삼지하보도 2번출구,201807,308,299
강남구,2329,르네상스호텔사거리 역삼지하보도 2번출구,201808,263,254
강남구,2329,르네상스호텔사거리 역삼지하보도 2번출구,201809,356,355
강남구,2329,르네상스호텔사거리 역삼지하보도 2번출구,201810,446,433
강남구,2329,르네상스호텔사거리 역삼지하보도 2번출구,201811,411,405
강남구,2330,스타벅스 앞,201806,378,375
강남구,2330,스타벅스 앞,201807,395,384
강남구,2330,스타벅스 앞,201808,409,383
강남구,2330,스타벅스 앞,201809,503,461
강남구,2330,스타벅스 앞,201810,532,497
강남구,2330,스타벅스 앞,201811,427,407
강남구,2331,동영문화센터앞,201806,435,322
강남구,2331,동영문화센터앞,201807,411,349
강남구,2331,동영문화센터앞,201808,456,294
강남구,2331,동영문화센터앞,201809,462,392
강남구,2331,동영문화센터앞,201810,553,439
강남구,2331,동영문화센터앞,201811,475,351
강남구,2332,선릉역3번출구,201806,613,612
강남구,2332,선릉역3번출구,201807,609,610
강남구,2332,선릉역3번출구,201808,770,769
강남구,2332,선릉역3번출구,201809,991,995
강남구,2332,선릉역3번출구,201810,1125,1129
강남구,2332,선릉역3번출구,201811,939,973
강남구,2333,양재역 3번출구 주변,201806,520,489
강남구,2333,양재역 3번출구 주변,201807,456,447
강남구,2333,양재역 3번출구 주변,201808,493,360
강남구,2333,양재역 3번출구 주변,201809,655,611
강남구,2333,양재역 3번출구 주변,201810,793,639
강남구,2333,양재역 3번출구 주변,201811,532,396
강남구,2334,8삼호@ 2동 ( 간선도로),201806,161,152
강남구,2334,8삼호@ 2동 ( 간선도로),201807,162,129
강남구,2334,8삼호@ 2동 ( 간선도로),201808,177,139
강남구,2334,8삼호@ 2동 ( 간선도로),201809,219,198
강남구,2334,8삼호@ 2동 ( 간선도로),201810,215,186
강남구,2334,8삼호@ 2동 ( 간선도로),201811,177,162
강남구,2335,3호선 매봉역 3번출구앞,201806,1045,1043
강남구,2335,3호선 매봉역 3번출구앞,201807,860,833
강남구,2335,3호선 매봉역 3번출구앞,201808,733,726
강남구,2335,3호선 매봉역 3번출구앞,201809,1000,1045
강남구,2335,3호선 매봉역 3번출구앞,201810,985,979
강남구,2335,3호선 매봉역 3번출구앞,201811,628,647
강남구,2336,강남세브란스교차로  래미안그레이튼 104동 앞,201806,276,247
강남구,2336,강남세브란스교차로  래미안그레이튼 104동 앞,201807,244,186
강남구,2336,강남세브란스교차로  래미안그레이튼 104동 앞,201808,283,220
강남구,2336,강남세브란스교차로  래미안그레이튼 104동 앞,201809,362,307
강남구,2336,강남세브란스교차로  래미안그레이튼 104동 앞,201810,436,353
강남구,2336,강남세브란스교차로  래미안그레이튼 104동 앞,201811,261,240
강남구,2337,대모산입구역 2번출구 앞,201806,662,622
강남구,2337,대모산입구역 2번출구 앞,201807,526,489
강남구,2337,대모산입구역 2번출구 앞,201808,470,424
강남구,2337,대모산입구역 2번출구 앞,201809,731,665
강남구,2337,대모산입구역 2번출구 앞,201810,460,434
강남구,2337,대모산입구역 2번출구 앞,201811,256,168
강남구,2339,현대아파트 정문 앞,201806,480,471
강남구,2339,현대아파트 정문 앞,201807,385,381
강남구,2339,현대아파트 정문 앞,201808,331,378
강남구,2339,현대아파트 정문 앞,201809,462,469
강남구,2339,현대아파트 정문 앞,201810,474,482
강남구,2339,현대아파트 정문 앞,201811,272,267
강남구,2340,삼호물산버스정류장(23370) 옆,201806,1154,1169
강남구,2340,삼호물산버스정류장(23370) 옆,201807,1048,1134
강남구,2340,삼호물산버스정류장(23370) 옆,201808,844,1001
강남구,2340,삼호물산버스정류장(23370) 옆,201809,1327,1415
강남구,2340,삼호물산버스정류장(23370) 옆,201810,1114,1208
강남구,2340,삼호물산버스정류장(23370) 옆,201811,700,803
강남구,2341,일원역 4~5번 출구 사이,201806,488,407
강남구,2341,일원역 4~5번 출구 사이,201807,385,333
강남구,2341,일원역 4~5번 출구 사이,201808,285,255
강남구,2341,일원역 4~5번 출구 사이,201809,450,357
강남구,2341,일원역 4~5번 출구 사이,201810,402,244
강남구,2341,일원역 4~5번 출구 사이,201811,256,178
강남구,2342,대청역 1번출구  뒤,201806,1126,1345
강남구,2342,대청역 1번출구  뒤,201807,955,1150
강남구,2342,대청역 1번출구  뒤,201808,815,1003
강남구,2342,대청역 1번출구  뒤,201809,1185,1324
강남구,2342,대청역 1번출구  뒤,201810,1119,1323
강남구,2342,대청역 1번출구  뒤,201811,689,789
강남구,2343,세곡사거리 대왕파출소 앞,201806,108,117
강남구,2343,세곡사거리 대왕파출소 앞,201807,78,94
강남구,2343,세곡사거리 대왕파출소 앞,201808,63,69
강남구,2343,세곡사거리 대왕파출소 앞,201809,130,138
강남구,2343,세곡사거리 대왕파출소 앞,201810,122,116
강남구,2343,세곡사거리 대왕파출소 앞,201811,89,79
강남구,2344,리엔파크 2단지 앞,201806,415,534
강남구,2344,리엔파크 2단지 앞,201807,381,499
강남구,2344,리엔파크 2단지 앞,201808,349,403
강남구,2344,리엔파크 2단지 앞,201809,479,495
강남구,2344,리엔파크 2단지 앞,201810,404,406
강남구,2344,리엔파크 2단지 앞,201811,288,276
강남구,2347,두산건설 본사,201806,414,128
강남구,2347,두산건설 본사,201807,396,119
강남구,2347,두산건설 본사,201808,377,147
강남구,2347,두산건설 본사,201809,390,119
강남구,2347,두산건설 본사,201810,428,146
강남구,2347,두산건설 본사,201811,347,120
강남구,2348,포스코사거리(기업은행),201806,968,1063
강남구,2348,포스코사거리(기업은행),201807,1097,1100
강남구,2348,포스코사거리(기업은행),201808,1129,1131
강남구,2348,포스코사거리(기업은행),201809,1427,1482
강남구,2348,포스코사거리(기업은행),201810,1587,1676
강남구,2348,포스코사거리(기업은행),201811,1266,1421
강남구,2349,역삼빌딩 앞(하나은행 옆),201806,551,530
강남구,2349,역삼빌딩 앞(하나은행 옆),201807,520,454
강남구,2349,역삼빌딩 앞(하나은행 옆),201808,568,346
강남구,2349,역삼빌딩 앞(하나은행 옆),201809,833,540
강남구,2349,역삼빌딩 앞(하나은행 옆),201810,725,483
강남구,2349,역삼빌딩 앞(하나은행 옆),201811,538,336
강남구,2350,래미안그레이튼102동앞,201806,303,261
강남구,2350,래미안그레이튼102동앞,201807,262,248
강남구,2350,래미안그레이튼102동앞,201808,219,204
강남구,2350,래미안그레이튼102동앞,201809,256,217
강남구,2350,래미안그레이튼102동앞,201810,337,316
강남구,2350,래미안그레이튼102동앞,201811,210,186
강남구,2351,청소년수련관(수영장)앞,201806,245,201
강남구,2351,청소년수련관(수영장)앞,201807,207,182
강남구,2351,청소년수련관(수영장)앞,201808,183,163
강남구,2351,청소년수련관(수영장)앞,201809,225,188
강남구,2351,청소년수련관(수영장)앞,201810,189,181
강남구,2351,청소년수련관(수영장)앞,201811,133,107
강남구,2352,서울본부세관(건설회관 앞),201806,298,108
강남구,2352,서울본부세관(건설회관 앞),201807,302,90
강남구,2352,서울본부세관(건설회관 앞),201808,289,96
강남구,2352,서울본부세관(건설회관 앞),201809,331,105
강남구,2352,서울본부세관(건설회관 앞),201810,376,144
강남구,2352,서울본부세관(건설회관 앞),201811,287,98
강남구,2353,강남구청역 2번출구 뒤,201806,527,377
강남구,2353,강남구청역 2번출구 뒤,201807,566,365
강남구,2353,강남구청역 2번출구 뒤,201808,694,346
강남구,2353,강남구청역 2번출구 뒤,201809,800,457
강남구,2353,강남구청역 2번출구 뒤,201810,796,509
강남구,2353,강남구청역 2번출구 뒤,201811,651,389
강남구,2354,청담역 2번출구,201806,313,275
강남구,2354,청담역 2번출구,201807,282,221
강남구,2354,청담역 2번출구,201808,202,143
강남구,2354,청담역 2번출구,201809,301,254
강남구,2354,청담역 2번출구,201810,301,247
강남구,2354,청담역 2번출구,201811,228,174
강남구,2355,삼성역 5~6번 출구 사이,201806,1245,1225
강남구,2355,삼성역 5~6번 출구 사이,201807,1047,1049
강남구,2355,삼성역 5~6번 출구 사이,201808,919,914
강남구,2355,삼성역 5~6번 출구 사이,201809,1321,1309
강남구,2355,삼성역 5~6번 출구 사이,201810,1449,1410
강남구,2355,삼성역 5~6번 출구 사이,201811,1331,1354
강남구,2356,강남구청,201806,561,382
강남구,2356,강남구청,201807,525,399
강남구,2356,강남구청,201808,445,367
강남구,2356,강남구청,201809,644,493
강남구,2356,강남구청,201810,625,446
강남구,2356,강남구청,201811,413,302
강남구,2357,르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),201806,333,181
강남구,2357,르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),201807,316,135
강남구,2357,르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),201808,366,187
강남구,2357,르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),201809,420,246
강남구,2357,르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),201810,465,270
강남구,2357,르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),201811,368,201
강남구,2358,구룡초사거리 (현대아파트10동 앞 ),201806,425,431
강남구,2358,구룡초사거리 (현대아파트10동 앞 ),201807,395,412
강남구,2358,구룡초사거리 (현대아파트10동 앞 ),201808,364,368
강남구,2358,구룡초사거리 (현대아파트10동 앞 ),201809,357,354
강남구,2358,구룡초사거리 (현대아파트10동 앞 ),201810,302,302
강남구,2358,구룡초사거리 (현대아파트10동 앞 ),201811,228,220
강남구,2359,국립국악중고교 정문 맞은편,201806,441,492
강남구,2359,국립국악중고교 정문 맞은편,201807,433,491
강남구,2359,국립국악중고교 정문 맞은편,201808,372,527
강남구,2359,국립국악중고교 정문 맞은편,201809,515,586
강남구,2359,국립국악중고교 정문 맞은편,201810,505,607
강남구,2359,국립국악중고교 정문 맞은편,201811,314,431
강남구,2360,도곡1동 주민센터 교차로,201806,443,424
강남구,2360,도곡1동 주민센터 교차로,201807,515,459
강남구,2360,도곡1동 주민센터 교차로,201808,432,349
강남구,2360,도곡1동 주민센터 교차로,201809,546,497
강남구,2360,도곡1동 주민센터 교차로,201810,636,592
강남구,2360,도곡1동 주민센터 교차로,201811,384,358
강남구,2361,압구정역 교차로,201806,790,684
강남구,2361,압구정역 교차로,201807,562,525
강남구,2361,압구정역 교차로,201808,624,586
강남구,2361,압구정역 교차로,201809,865,741
강남구,2361,압구정역 교차로,201810,874,773
강남구,2361,압구정역 교차로,201811,419,411
강남구,2362,신사동 가로수길 입구,201806,992,985
강남구,2362,신사동 가로수길 입구,201807,748,734
강남구,2362,신사동 가로수길 입구,201808,974,805
강남구,2362,신사동 가로수길 입구,201809,1451,1338
강남구,2362,신사동 가로수길 입구,201810,964,934
강남구,2362,신사동 가로수길 입구,201811,574,555
강남구,2363,강남 을지병원 교차로,201806,382,236
강남구,2363,강남 을지병원 교차로,201807,347,269
강남구,2363,강남 을지병원 교차로,201808,453,299
강남구,2363,강남 을지병원 교차로,201809,603,425
강남구,2363,강남 을지병원 교차로,201810,504,394
강남구,2363,강남 을지병원 교차로,201811,333,316
강남구,2364,도산대로 렉서스 앞,201806,362,362
강남구,2364,도산대로 렉서스 앞,201807,376,314
강남구,2364,도산대로 렉서스 앞,201808,375,362
강남구,2364,도산대로 렉서스 앞,201809,596,520
강남구,2364,도산대로 렉서스 앞,201810,629,576
강남구,2364,도산대로 렉서스 앞,201811,388,376
강남구,2365,K+ 타워 앞,201806,756,745
강남구,2365,K+ 타워 앞,201807,723,721
강남구,2365,K+ 타워 앞,201808,661,708
강남구,2365,K+ 타워 앞,201809,979,991
강남구,2365,K+ 타워 앞,201810,892,951
강남구,2365,K+ 타워 앞,201811,463,625
강남구,2368,도곡동 경남아파트 건너편,201806,252,250
강남구,2368,도곡동 경남아파트 건너편,201807,194,192
강남구,2368,도곡동 경남아파트 건너편,201808,212,163
강남구,2368,도곡동 경남아파트 건너편,201809,277,257
강남구,2368,도곡동 경남아파트 건너편,201810,319,269
강남구,2368,도곡동 경남아파트 건너편,201811,239,226
강남구,2369,KT선릉타워,201806,835,657
강남구,2369,KT선릉타워,201807,826,605
강남구,2369,KT선릉타워,201808,824,660
강남구,2369,KT선릉타워,201809,1004,745
강남구,2369,KT선릉타워,201810,1027,930
강남구,2369,KT선릉타워,201811,679,635
강남구,2370,한티역 3번출구,201806,765,630
강남구,2370,한티역 3번출구,201807,802,618
강남구,2370,한티역 3번출구,201808,647,573
강남구,2370,한티역 3번출구,201809,932,833
강남구,2370,한티역 3번출구,201810,974,877
강남구,2370,한티역 3번출구,201811,607,557
강남구,2371,한국우편사업진흥원,201806,239,94
강남구,2371,한국우편사업진흥원,201807,279,129
강남구,2371,한국우편사업진흥원,201808,313,128
강남구,2371,한국우편사업진흥원,201809,330,119
강남구,2371,한국우편사업진흥원,201810,364,166
강남구,2371,한국우편사업진흥원,201811,303,128
강남구,2372,대치역 사거리,201806,773,801
강남구,2372,대치역 사거리,201807,733,782
강남구,2372,대치역 사거리,201808,612,695
강남구,2372,대치역 사거리,201809,933,930
강남구,2372,대치역 사거리,201810,946,1069
강남구,2372,대치역 사거리,201811,594,718
강남구,2373,개포동역 사거리,201806,762,763
강남구,2373,개포동역 사거리,201807,669,658
강남구,2373,개포동역 사거리,201808,543,525
강남구,2373,개포동역 사거리,201809,863,856
강남구,2373,개포동역 사거리,201810,814,799
강남구,2373,개포동역 사거리,201811,458,469
강남구,2375,수서역 1번출구 앞,201806,334,303
강남구,2375,수서역 1번출구 앞,201807,290,284
강남구,2375,수서역 1번출구 앞,201808,276,281
강남구,2375,수서역 1번출구 앞,201809,429,427
강남구,2375,수서역 1번출구 앞,201810,426,421
강남구,2375,수서역 1번출구 앞,201811,244,269
강남구,2376,수서역 6번출구 앞,201806,329,232
강남구,2376,수서역 6번출구 앞,201807,281,212
강남구,2376,수서역 6번출구 앞,201808,186,169
강남구,2376,수서역 6번출구 앞,201809,276,251
강남구,2376,수서역 6번출구 앞,201810,279,255
강남구,2376,수서역 6번출구 앞,201811,213,208
강남구,2377,수서역 5번출구 뒤,201806,1308,1314
강남구,2377,수서역 5번출구 뒤,201807,1068,1080
강남구,2377,수서역 5번출구 뒤,201808,858,865
강남구,2377,수서역 5번출구 뒤,201809,1417,1519
강남구,2377,수서역 5번출구 뒤,201810,1379,1385
강남구,2377,수서역 5번출구 뒤,201811,964,989
강남구,2380,삼성동베이직하우스앞,201806,721,461
강남구,2380,삼성동베이직하우스앞,201807,744,478
강남구,2380,삼성동베이직하우스앞,201808,603,387
강남구,2380,삼성동베이직하우스앞,201809,713,481
강남구,2380,삼성동베이직하우스앞,201810,744,493
강남구,2380,삼성동베이직하우스앞,201811,514,372
강남구,2381,언주역 6번출구앞,201806,113,138
강남구,2381,언주역 6번출구앞,201807,119,128
강남구,2381,언주역 6번출구앞,201808,299,267
강남구,2381,언주역 6번출구앞,201809,432,424
강남구,2381,언주역 6번출구앞,201810,534,519
강남구,2381,언주역 6번출구앞,201811,341,342
강남구,2382,역삼동 sk뷰 501동앞,201806,75,74
강남구,2382,역삼동 sk뷰 501동앞,201807,184,170
강남구,2382,역삼동 sk뷰 501동앞,201808,224,198
강남구,2382,역삼동 sk뷰 501동앞,201809,333,327
강남구,2382,역삼동 sk뷰 501동앞,201810,349,356
강남구,2382,역삼동 sk뷰 501동앞,201811,288,292
강남구,2383,보금자리정원,201806,187,222
강남구,2383,보금자리정원,201807,146,196
강남구,2383,보금자리정원,201808,104,138
강남구,2383,보금자리정원,201809,175,185
강남구,2383,보금자리정원,201810,168,172
강남구,2383,보금자리정원,201811,103,89
강남구,2384,자곡사거리,201806,1100,1237
강남구,2384,자곡사거리,201807,902,1038
강남구,2384,자곡사거리,201808,666,853
강남구,2384,자곡사거리,201809,1289,1361
강남구,2384,자곡사거리,201810,1291,1410
강남구,2384,자곡사거리,201811,870,925
강남구,2385,학동역,201806,571,533
강남구,2385,학동역,201807,538,490
강남구,2385,학동역,201808,566,459
강남구,2385,학동역,201809,807,656
강남구,2385,학동역,201810,826,683
강남구,2385,학동역,201811,676,566
강남구,2386,sk 동우주유소 앞,201808,273,151
강남구,2386,sk 동우주유소 앞,201809,516,396
강남구,2386,sk 동우주유소 앞,201810,548,416
강남구,2386,sk 동우주유소 앞,201811,356,245
강남구,2387,래미안강남힐즈 사거리,201806,691,753
강남구,2387,래미안강남힐즈 사거리,201807,640,666
강남구,2387,래미안강남힐즈 사거리,201808,573,586
강남구,2387,래미안강남힐즈 사거리,201809,782,828
강남구,2387,래미안강남힐즈 사거리,201810,721,807
강남구,2387,래미안강남힐즈 사거리,201811,505,541
강남구,2388,강남구 도시관리공단,201807,234,120
강남구,2388,강남구 도시관리공단,201808,382,170
강남구,2388,강남구 도시관리공단,201809,465,236
강남구,2388,강남구 도시관리공단,201810,425,259
강남구,2388,강남구 도시관리공단,201811,262,133
강남구,2389,경기여자고등학교 후문 (삼성로3길 입구),201811,96,72
강남구,2390,구룡마을 입구 (래미안블레스티지 아파트),201810,17,11
강남구,2390,구룡마을 입구 (래미안블레스티지 아파트),201811,13,13
강남구,2391,구룡마을 입구(개포1단지아파트),201810,47,48
강남구,2391,구룡마을 입구(개포1단지아파트),201811,66,64
강남구,2392,구룡산 입구 (구룡산 서울둘레길 입구),201810,58,34
강남구,2392,구룡산 입구 (구룡산 서울둘레길 입구),201811,88,23
강남구,2393,구룡사 앞 교차로 (보도육교),201810,33,18
강남구,2393,구룡사 앞 교차로 (보도육교),201811,18,20
강남구,2394,래미안강남포레스트 입구 (보도육교),201811,23,32
강남구,2395,개포1단지아파트 입구 (보도육교),201810,42,40
강남구,2395,개포1단지아파트 입구 (보도육교),201811,40,37
강남구,2396,영동3교 북단(우성캐릭터 앞 보도),201810,232,236
강남구,2396,영동3교 북단(우성캐릭터 앞 보도),201811,211,209
강남구,2398,더라움,201810,65,44
강남구,2398,더라움,201811,292,197
강남구,2401,밀알학교 입구 (삼성서울병원 입구),201809,63,49
강남구,2401,밀알학교 입구 (삼성서울병원 입구),201810,210,186
강남구,2401,밀알학교 입구 (삼성서울병원 입구),201811,145,101
강남구,2403,공무원연금매점 교차로 (개포주공9단지 입구),201810,59,24
강남구,2403,공무원연금매점 교차로 (개포주공9단지 입구),201811,71,27
강남구,2404,대모산입구역 4번 출구 앞,201810,189,185
